chart_week,current_week,title,performer,danceability,energy,loudness,speechiness,acousticness,liveness,tempo,valence,time_signature,duration_ms,genres
2024-03-30,8,Greedy,Tate McRae,0.749,0.729,-3.19,0.0321,0.261,0.113,111.004,0.816,1,131872,['pop']
2024-03-30,9,Enough (Miami),Cardi B,0.926,0.791,-4.553,0.273,0.00255,0.0772,139.166,0.473,5,158727,"['pop', 'rap']"
2024-03-30,10,Cruel Summer,Taylor Swift,0.552,0.702,-5.707,0.157,0.117,0.105,169.994,0.564,4,178427,['pop']
2024-04-06,1,Like That,"Future, Metro Boomin & Kendrick Lamar",0.814,0.676,-4.67,0.231,0.00709,0.119,162.012,0.312,4,267707,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2024-04-06,2,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",0.64,0.552,-5.679,0.129,0.0215,0.119,144.941,0.112,4,228267,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2024-04-06,3,Beautiful Things,Benson Boone,0.472,0.471,-5.692,0.0603,0.151,0.14,105.029,0.219,3,180304,['singer-songwriter pop']
2024-04-06,4,Lose Control,Teddy Swims,0.561,0.604,-4.409,0.0337,0.199,0.104,159.92,0.242,3,210689,[]
2024-04-06,5,Too Sweet,Hozier,0.741,0.62,-5.505,0.0412,0.0295,0.0398,117.038,0.934,4,251424,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']"
2024-04-06,6,Cinderella,"Future, Metro Boomin & Travis Scott",0.876,0.412,-7.74,0.0748,0.431,0.101,130.052,0.15,4,169840,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2024-04-06,7,Lovin On Me,Jack Harlow,0.943,0.558,-4.911,0.0568,0.0026,0.0937,104.983,0.606,4,138411,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
2024-04-06,8,We Don't Trust You,Future & Metro Boomin,0.779,0.508,-7.169,0.271,0.478,0.243,124.091,0.346,4,226213,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2024-04-06,9,Young Metro,"Future, Metro Boomin & The Weeknd",0.716,0.664,-7.297,0.0571,0.11,0.11,112.054,0.209,4,205347,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2024-04-06,10,We Can't Be Friends (Wait For Your Love),Ariana Grande,0.582,0.285,-8.632,0.0352,0.855,0.0797,115.857,0.362,4,222442,['pop']
2024-04-13,1,Like That,"Future, Metro Boomin & Kendrick Lamar",0.814,0.676,-4.67,0.231,0.00709,0.119,162.012,0.312,4,267707,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2024-04-13,2,Texas Hold 'Em,Beyonce,0.727,0.711,-6.549,0.078,0.582,0.158,110.012,0.375,4,233457,"['pop', 'r&b']"
2024-04-13,3,Beautiful Things,Benson Boone,0.472,0.471,-5.692,0.0603,0.151,0.14,105.029,0.219,3,180304,['singer-songwriter pop']
2024-04-13,4,Too Sweet,Hozier,0.741,0.62,-5.505,0.0412,0.0295,0.0398,117.038,0.934,4,251424,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']"
2024-04-13,5,Lose Control,Teddy Swims,0.561,0.604,-4.409,0.0337,0.199,0.104,159.92,0.242,3,210689,[]
2024-04-13,6,II Most Wanted,Beyonce & Miley Cyrus,0.533,0.355,-6.132,0.0289,0.497,0.174,137.986,0.256,4,208521,"['pop', 'r&b']"
2024-04-13,7,Jolene,Beyonce,0.567,0.812,-5.434,0.164,0.532,0.73,106.179,0.853,4,189639,"['pop', 'r&b']"
2024-04-13,8,Lovin On Me,Jack Harlow,0.943,0.558,-4.911,0.0568,0.0026,0.0937,104.983,0.606,4,138411,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
2024-04-13,9,We Can't Be Friends (Wait For Your Love),Ariana Grande,0.582,0.285,-8.632,0.0352,0.855,0.0797,115.857,0.362,4,222442,['pop']
2024-04-13,10,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",0.64,0.552,-5.679,0.129,0.0215,0.119,144.941,0.112,4,228267,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2024-04-20,1,Like That,"Future, Metro Boomin & Kendrick Lamar",0.814,0.676,-4.67,0.231,0.00709,0.119,162.012,0.312,4,267707,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2024-04-20,2,Too Sweet,Hozier,0.741,0.62,-5.505,0.0412,0.0295,0.0398,117.038,0.934,4,251424,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']"
2024-04-20,3,Beautiful Things,Benson Boone,0.472,0.471,-5.692,0.0603,0.151,0.14,105.029,0.219,3,180304,['singer-songwriter pop']
2024-04-20,4,Lose Control,Teddy Swims,0.561,0.604,-4.409,0.0337,0.199,0.104,159.92,0.242,3,210689,[]
2024-04-20,5,Texas Hold 'Em,Beyonce,0.727,0.711,-6.549,0.078,0.582,0.158,110.012,0.375,4,233457,"['pop', 'r&b']"
2024-04-20,6,7 Minute Drill,J. Cole,0.488,0.673,-11.262,0.176,0.109,0.28,163.987,0.188,4,206601,[]
2024-04-20,7,Lovin On Me,Jack Harlow,0.943,0.558,-4.911,0.0568,0.0026,0.0937,104.983,0.606,4,138411,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
2024-04-20,8,We Can't Be Friends (Wait For Your Love),Ariana Grande,0.582,0.285,-8.632,0.0352,0.855,0.0797,115.857,0.362,4,222442,['pop']
2024-04-20,9,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",0.64,0.552,-5.679,0.129,0.0215,0.119,144.941,0.112,4,228267,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2024-04-20,10,Stick Season,Noah Kahan,0.664,0.5,-6.935,0.0651,0.799,0.0966,117.896,0.801,4,182347,['pov: indie']
2024-04-27,1,Too Sweet,Hozier,0.741,0.62,-5.505,0.0412,0.0295,0.0398,117.038,0.934,4,251424,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']"
2024-04-27,2,Like That,"Future, Metro Boomin & Kendrick Lamar",0.814,0.676,-4.67,0.231,0.00709,0.119,162.012,0.312,4,267707,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2024-04-27,3,Beautiful Things,Benson Boone,0.472,0.471,-5.692,0.0603,0.151,0.14,105.029,0.219,3,180304,['singer-songwriter pop']
2024-04-27,4,Lose Control,Teddy Swims,0.561,0.604,-4.409,0.0337,0.199,0.104,159.92,0.242,3,210689,[]
2024-04-27,5,Texas Hold 'Em,Beyonce,0.727,0.711,-6.549,0.078,0.582,0.158,110.012,0.375,4,233457,"['pop', 'r&b']"
2024-04-27,6,Lovin On Me,Jack Harlow,0.943,0.558,-4.911,0.0568,0.0026,0.0937,104.983,0.606,4,138411,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
2024-04-27,7,Espresso,Sabrina Carpenter,0.701,0.76,-5.478,0.0285,0.107,0.185,103.969,0.69,4,175459,['pop']
2024-04-27,8,We Can't Be Friends (Wait For Your Love),Ariana Grande,0.582,0.285,-8.632,0.0352,0.855,0.0797,115.857,0.362,4,222442,['pop']
2024-04-27,9,Stick Season,Noah Kahan,0.664,0.5,-6.935,0.0651,0.799,0.0966,117.896,0.801,4,182347,['pov: indie']
2024-04-27,10,Saturn,SZA,0.411,0.619,-6.834,0.0368,0.62,0.11,177.937,0.337,4,186192,"['pop', 'r&b', 'rap']"
2024-05-04,1,Fortnight,Taylor Swift Featuring Post Malone,0.504,0.386,-10.976,0.0308,0.502,0.0961,192.004,0.281,4,228965,['pop']
2024-05-04,2,Down Bad,Taylor Swift,0.541,0.366,-10.412,0.0748,0.56,0.0946,159.707,0.168,4,261228,['pop']
2024-05-04,3,I Can Do It With A Broken Heart,Taylor Swift,0.701,0.751,-8.39,0.0502,0.123,0.15,129.994,0.22,4,218005,['pop']
2024-05-04,4,The Tortured Poets Department,Taylor Swift,0.604,0.428,-8.441,0.0255,0.0483,0.126,110.259,0.292,4,293048,['pop']
2024-05-04,5,"So Long, London",Taylor Swift,0.423,0.533,-11.388,0.322,0.73,0.0816,160.218,0.248,4,262975,['pop']
2024-05-04,6,My Boy Only Breaks His Favorite Toys,Taylor Swift,0.596,0.563,-7.362,0.0269,0.137,0.302,97.073,0.481,4,203801,['pop']
2024-05-04,7,But Daddy I Love Him,Taylor Swift,0.521,0.72,-7.684,0.104,0.384,0.135,79.943,0.438,4,340428,['pop']
2024-05-04,8,Florida!!!,Taylor Swift Featuring Florence + The Machine,0.533,0.573,-7.123,0.138,0.178,0.309,150.088,0.398,4,215463,['pop']
2024-05-04,9,Who's Afraid Of Little Old Me?,Taylor Swift,0.606,0.338,-10.555,0.048,0.315,0.106,119.88,0.238,4,334085,['pop']
2024-05-04,10,Guilty As Sin?,Taylor Swift,0.626,0.428,-8.374,0.0261,0.607,0.0921,94.95,0.487,3,254366,['pop']
2024-05-11,1,Fortnight,Taylor Swift Featuring Post Malone,0.504,0.386,-10.976,0.0308,0.502,0.0961,192.004,0.281,4,228965,['pop']
2024-05-11,2,Million Dollar Baby,Tommy Richman,0.852,0.697,-5.52,0.0439,0.0973,0.0678,138.029,0.919,4,155152,['chill abstract hip hop']
2024-05-11,3,A Bar Song (Tipsy),Shaboozey,0.722,0.709,-4.95,0.0273,0.0633,0.0804,81.012,0.604,4,171292,['pop rap']
2024-05-11,4,Espresso,Sabrina Carpenter,0.701,0.76,-5.478,0.0285,0.107,0.185,103.969,0.69,4,175459,['pop']
2024-05-11,5,Beautiful Things,Benson Boone,0.472,0.471,-5.692,0.0603,0.151,0.14,105.029,0.219,3,180304,['singer-songwriter pop']
2024-05-11,6,Lose Control,Teddy Swims,0.561,0.604,-4.409,0.0337,0.199,0.104,159.92,0.242,3,210689,[]
2024-05-11,7,Too Sweet,Hozier,0.741,0.62,-5.505,0.0412,0.0295,0.0398,117.038,0.934,4,251424,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']"
2024-05-11,8,Like That,"Future, Metro Boomin & Kendrick Lamar",0.814,0.676,-4.67,0.231,0.00709,0.119,162.012,0.312,4,267707,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2024-05-11,9,I Can Do It With A Broken Heart,Taylor Swift,0.701,0.751,-8.39,0.0502,0.123,0.15,129.994,0.22,4,218005,['pop']
2024-05-11,10,Down Bad,Taylor Swift,0.541,0.366,-10.412,0.0748,0.56,0.0946,159.707,0.168,4,261228,['pop']
2024-05-18,1,Not Like Us,Kendrick Lamar,0.898,0.472,-7.001,0.0776,0.0107,0.141,101.061,0.214,4,274192,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2024-05-18,2,Million Dollar Baby,Tommy Richman,0.852,0.697,-5.52,0.0439,0.0973,0.0678,138.029,0.919,4,155152,['chill abstract hip hop']
2024-05-18,3,Euphoria,Kendrick Lamar,0.831,0.643,-5.002,0.11,0.046,0.084,139.948,0.142,4,383639,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2024-05-18,4,Fortnight,Taylor Swift Featuring Post Malone,0.504,0.386,-10.976,0.0308,0.502,0.0961,192.004,0.281,4,228965,['pop']
2024-05-18,5,A Bar Song (Tipsy),Shaboozey,0.722,0.709,-4.95,0.0273,0.0633,0.0804,81.012,0.604,4,171292,['pop rap']
2024-05-18,6,Like That,"Future, Metro Boomin & Kendrick Lamar",0.814,0.676,-4.67,0.231,0.00709,0.119,162.012,0.312,4,267707,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2024-05-18,7,Family Matters,Drake,0.527,0.492,-9.774,0.279,0.0047,0.306,164.005,0.234,4,456934,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2024-05-18,8,Espresso,Sabrina Carpenter,0.701,0.76,-5.478,0.0285,0.107,0.185,103.969,0.69,4,175459,['pop']
2024-05-18,9,Beautiful Things,Benson Boone,0.472,0.471,-5.692,0.0603,0.151,0.14,105.029,0.219,3,180304,['singer-songwriter pop']
2024-05-18,10,Lose Control,Teddy Swims,0.561,0.604,-4.409,0.0337,0.199,0.104,159.92,0.242,3,210689,[]
2024-05-25,1,I Had Some Help,Post Malone Featuring Morgan Wallen,0.638,0.855,-4.86,0.0264,0.00757,0.245,127.986,0.731,4,178206,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2024-05-25,2,Not Like Us,Kendrick Lamar,0.898,0.472,-7.001,0.0776,0.0107,0.141,101.061,0.214,4,274192,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2024-05-25,3,Million Dollar Baby,Tommy Richman,0.852,0.697,-5.52,0.0439,0.0973,0.0678,138.029,0.919,4,155152,['chill abstract hip hop']
2024-05-25,4,A Bar Song (Tipsy),Shaboozey,0.722,0.709,-4.95,0.0273,0.0633,0.0804,81.012,0.604,4,171292,['pop rap']
2024-05-25,5,Beautiful Things,Benson Boone,0.472,0.471,-5.692,0.0603,0.151,0.14,105.029,0.219,3,180304,['singer-songwriter pop']
2024-05-25,6,Lose Control,Teddy Swims,0.561,0.604,-4.409,0.0337,0.199,0.104,159.92,0.242,3,210689,[]
2024-05-25,7,Like That,"Future, Metro Boomin & Kendrick Lamar",0.814,0.676,-4.67,0.231,0.00709,0.119,162.012,0.312,4,267707,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2024-05-25,8,Fortnight,Taylor Swift Featuring Post Malone,0.504,0.386,-10.976,0.0308,0.502,0.0961,192.004,0.281,4,228965,['pop']
2024-05-25,9,Espresso,Sabrina Carpenter,0.701,0.76,-5.478,0.0285,0.107,0.185,103.969,0.69,4,175459,['pop']
2024-05-25,10,Too Sweet,Hozier,0.741,0.62,-5.505,0.0412,0.0295,0.0398,117.038,0.934,4,251424,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']"
2024-06-01,1,I Had Some Help,Post Malone Featuring Morgan Wallen,0.638,0.855,-4.86,0.0264,0.00757,0.245,127.986,0.731,4,178206,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2024-06-01,2,Not Like Us,Kendrick Lamar,0.898,0.472,-7.001,0.0776,0.0107,0.141,101.061,0.214,4,274192,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2024-06-01,3,Million Dollar Baby,Tommy Richman,0.852,0.697,-5.52,0.0439,0.0973,0.0678,138.029,0.919,4,155152,['chill abstract hip hop']
2024-06-01,4,A Bar Song (Tipsy),Shaboozey,0.722,0.709,-4.95,0.0273,0.0633,0.0804,81.012,0.604,4,171292,['pop rap']
2024-06-01,5,Lunch,Billie Eilish,0.893,0.4,-7.981,0.0643,0.0452,0.0632,124.987,0.945,4,179587,"['art pop', 'pop']"
2024-06-01,6,Espresso,Sabrina Carpenter,0.701,0.76,-5.478,0.0285,0.107,0.185,103.969,0.69,4,175459,['pop']
2024-06-01,7,Lose Control,Teddy Swims,0.561,0.604,-4.409,0.0337,0.199,0.104,159.92,0.242,3,210689,[]
2024-06-01,8,Beautiful Things,Benson Boone,0.472,0.471,-5.692,0.0603,0.151,0.14,105.029,0.219,3,180304,['singer-songwriter pop']
2024-06-01,9,Too Sweet,Hozier,0.741,0.62,-5.505,0.0412,0.0295,0.0398,117.038,0.934,4,251424,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']"
2024-06-01,10,Fortnight,Taylor Swift Featuring Post Malone,0.504,0.386,-10.976,0.0308,0.502,0.0961,192.004,0.281,4,228965,['pop']
2024-06-08,1,I Had Some Help,Post Malone Featuring Morgan Wallen,0.638,0.855,-4.86,0.0264,0.00757,0.245,127.986,0.731,4,178206,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2024-06-08,2,Not Like Us,Kendrick Lamar,0.898,0.472,-7.001,0.0776,0.0107,0.141,101.061,0.214,4,274192,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2024-06-08,3,Million Dollar Baby,Tommy Richman,0.852,0.697,-5.52,0.0439,0.0973,0.0678,138.029,0.919,4,155152,['chill abstract hip hop']
2024-06-08,4,A Bar Song (Tipsy),Shaboozey,0.722,0.709,-4.95,0.0273,0.0633,0.0804,81.012,0.604,4,171292,['pop rap']
2024-06-08,5,Espresso,Sabrina Carpenter,0.701,0.76,-5.478,0.0285,0.107,0.185,103.969,0.69,4,175459,['pop']
2024-06-08,6,Pink Skies,Zach Bryan,0.525,0.488,-6.909,0.038,0.191,0.135,84.999,0.253,4,194920,['classic oklahoma country']
2024-06-08,7,Lose Control,Teddy Swims,0.561,0.604,-4.409,0.0337,0.199,0.104,159.92,0.242,3,210689,[]
2024-06-08,8,Too Sweet,Hozier,0.741,0.62,-5.505,0.0412,0.0295,0.0398,117.038,0.934,4,251424,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']"
2024-06-08,9,Beautiful Things,Benson Boone,0.472,0.471,-5.692,0.0603,0.151,0.14,105.029,0.219,3,180304,['singer-songwriter pop']
2024-06-08,10,Lunch,Billie Eilish,0.893,0.4,-7.981,0.0643,0.0452,0.0632,124.987,0.945,4,179587,"['art pop', 'pop']"
2024-06-15,1,I Had Some Help,Post Malone Featuring Morgan Wallen,0.638,0.855,-4.86,0.0264,0.00757,0.245,127.986,0.731,4,178206,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2024-06-15,2,Houdini,Eminem,0.936,0.887,-2.76,0.0683,0.0292,0.0582,127.003,0.889,4,227239,"['detroit hip hop', 'hip hop', 'rap']"
2024-06-15,3,Million Dollar Baby,Tommy Richman,0.852,0.697,-5.52,0.0439,0.0973,0.0678,138.029,0.919,4,155152,['chill abstract hip hop']
2024-06-15,4,A Bar Song (Tipsy),Shaboozey,0.722,0.709,-4.95,0.0273,0.0633,0.0804,81.012,0.604,4,171292,['pop rap']
2024-06-15,5,Not Like Us,Kendrick Lamar,0.898,0.472,-7.001,0.0776,0.0107,0.141,101.061,0.214,4,274192,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2024-06-15,6,Espresso,Sabrina Carpenter,0.701,0.76,-5.478,0.0285,0.107,0.185,103.969,0.69,4,175459,['pop']
2024-06-15,7,Too Sweet,Hozier,0.741,0.62,-5.505,0.0412,0.0295,0.0398,117.038,0.934,4,251424,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']"
2024-06-15,8,Lose Control,Teddy Swims,0.561,0.604,-4.409,0.0337,0.199,0.104,159.92,0.242,3,210689,[]
2024-06-15,9,Beautiful Things,Benson Boone,0.472,0.471,-5.692,0.0603,0.151,0.14,105.029,0.219,3,180304,['singer-songwriter pop']
2024-06-15,10,Pink Skies,Zach Bryan,0.525,0.488,-6.909,0.038,0.191,0.135,84.999,0.253,4,194920,['classic oklahoma country']
2024-06-22,1,I Had Some Help,Post Malone Featuring Morgan Wallen,0.638,0.855,-4.86,0.0264,0.00757,0.245,127.986,0.731,4,178206,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2024-06-22,2,Please Please Please,Sabrina Carpenter,0.669,0.586,-6.073,0.054,0.274,0.104,107.071,0.579,4,186365,['pop']
2024-06-22,3,Espresso,Sabrina Carpenter,0.701,0.76,-5.478,0.0285,0.107,0.185,103.969,0.69,4,175459,['pop']
2024-06-22,4,A Bar Song (Tipsy),Shaboozey,0.722,0.709,-4.95,0.0273,0.0633,0.0804,81.012,0.604,4,171292,['pop rap']
2024-06-22,5,Million Dollar Baby,Tommy Richman,0.852,0.697,-5.52,0.0439,0.0973,0.0678,138.029,0.919,4,155152,['chill abstract hip hop']
2024-06-22,6,Not Like Us,Kendrick Lamar,0.898,0.472,-7.001,0.0776,0.0107,0.141,101.061,0.214,4,274192,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2024-06-22,7,Too Sweet,Hozier,0.741,0.62,-5.505,0.0412,0.0295,0.0398,117.038,0.934,4,251424,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']"
2024-06-22,8,Houdini,Eminem,0.936,0.887,-2.76,0.0683,0.0292,0.0582,127.003,0.889,4,227239,"['detroit hip hop', 'hip hop', 'rap']"
2024-06-22,9,Birds Of A Feather,Billie Eilish,0.747,0.507,-10.171,0.0358,0.2,0.117,104.978,0.438,4,210373,"['art pop', 'pop']"
2024-06-22,10,Lose Control,Teddy Swims,0.561,0.604,-4.409,0.0337,0.199,0.104,159.92,0.242,3,210689,[]
2024-06-29,1,Please Please Please,Sabrina Carpenter,0.669,0.586,-6.073,0.054,0.274,0.104,107.071,0.579,4,186365,['pop']
2024-06-29,2,I Had Some Help,Post Malone Featuring Morgan Wallen,0.638,0.855,-4.86,0.0264,0.00757,0.245,127.986,0.731,4,178206,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2024-06-29,3,A Bar Song (Tipsy),Shaboozey,0.722,0.709,-4.95,0.0273,0.0633,0.0804,81.012,0.604,4,171292,['pop rap']
2024-06-29,4,Espresso,Sabrina Carpenter,0.701,0.76,-5.478,0.0285,0.107,0.185,103.969,0.69,4,175459,['pop']
2024-06-29,5,Million Dollar Baby,Tommy Richman,0.852,0.697,-5.52,0.0439,0.0973,0.0678,138.029,0.919,4,155152,['chill abstract hip hop']
2024-06-29,6,Not Like Us,Kendrick Lamar,0.898,0.472,-7.001,0.0776,0.0107,0.141,101.061,0.214,4,274192,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2024-06-29,7,Too Sweet,Hozier,0.741,0.62,-5.505,0.0412,0.0295,0.0398,117.038,0.934,4,251424,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']"
2024-06-29,8,Beautiful Things,Benson Boone,0.472,0.471,-5.692,0.0603,0.151,0.14,105.029,0.219,3,180304,['singer-songwriter pop']
2024-06-29,9,Lose Control,Teddy Swims,0.561,0.604,-4.409,0.0337,0.199,0.104,159.92,0.242,3,210689,[]
2024-06-29,10,Birds Of A Feather,Billie Eilish,0.747,0.507,-10.171,0.0358,0.2,0.117,104.978,0.438,4,210373,"['art pop', 'pop']"
2024-07-06,1,I Had Some Help,Post Malone Featuring Morgan Wallen,0.638,0.855,-4.86,0.0264,0.00757,0.245,127.986,0.731,4,178206,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2024-07-06,2,A Bar Song (Tipsy),Shaboozey,0.722,0.709,-4.95,0.0273,0.0633,0.0804,81.012,0.604,4,171292,['pop rap']
2024-07-06,3,Not Like Us,Kendrick Lamar,0.898,0.472,-7.001,0.0776,0.0107,0.141,101.061,0.214,4,274192,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2024-07-06,4,Espresso,Sabrina Carpenter,0.701,0.76,-5.478,0.0285,0.107,0.185,103.969,0.69,4,175459,['pop']
2024-07-06,5,Please Please Please,Sabrina Carpenter,0.669,0.586,-6.073,0.054,0.274,0.104,107.071,0.579,4,186365,['pop']
2024-07-06,6,Million Dollar Baby,Tommy Richman,0.852,0.697,-5.52,0.0439,0.0973,0.0678,138.029,0.919,4,155152,['chill abstract hip hop']
2024-07-06,7,Too Sweet,Hozier,0.741,0.62,-5.505,0.0412,0.0295,0.0398,117.038,0.934,4,251424,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']"
2024-07-06,8,Beautiful Things,Benson Boone,0.472,0.471,-5.692,0.0603,0.151,0.14,105.029,0.219,3,180304,['singer-songwriter pop']
2024-07-06,9,Lose Control,Teddy Swims,0.561,0.604,-4.409,0.0337,0.199,0.104,159.92,0.242,3,210689,[]
2024-07-06,10,Birds Of A Feather,Billie Eilish,0.747,0.507,-10.171,0.0358,0.2,0.117,104.978,0.438,4,210373,"['art pop', 'pop']"
2024-07-13,1,A Bar Song (Tipsy),Shaboozey,0.722,0.709,-4.95,0.0273,0.0633,0.0804,81.012,0.604,4,171292,['pop rap']
2024-07-13,2,I Had Some Help,Post Malone Featuring Morgan Wallen,0.638,0.855,-4.86,0.0264,0.00757,0.245,127.986,0.731,4,178206,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2024-07-13,3,Not Like Us,Kendrick Lamar,0.898,0.472,-7.001,0.0776,0.0107,0.141,101.061,0.214,4,274192,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2024-07-13,4,Espresso,Sabrina Carpenter,0.701,0.76,-5.478,0.0285,0.107,0.185,103.969,0.69,4,175459,['pop']
2024-07-13,5,Million Dollar Baby,Tommy Richman,0.852,0.697,-5.52,0.0439,0.0973,0.0678,138.029,0.919,4,155152,['chill abstract hip hop']
2024-07-13,6,Please Please Please,Sabrina Carpenter,0.669,0.586,-6.073,0.054,0.274,0.104,107.071,0.579,4,186365,['pop']
2024-07-13,7,Too Sweet,Hozier,0.741,0.62,-5.505,0.0412,0.0295,0.0398,117.038,0.934,4,251424,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']"
2024-07-13,8,Beautiful Things,Benson Boone,0.472,0.471,-5.692,0.0603,0.151,0.14,105.029,0.219,3,180304,['singer-songwriter pop']
2024-07-13,9,Lose Control,Teddy Swims,0.561,0.604,-4.409,0.0337,0.199,0.104,159.92,0.242,3,210689,[]
2024-07-13,10,"Good Luck, Babe!",Chappell Roan,0.7,0.582,-5.96,0.0356,0.0502,0.0881,116.712,0.785,4,218424,"['indie pop', 'pov: indie']"
2024-07-20,1,Not Like Us,Kendrick Lamar,0.898,0.472,-7.001,0.0776,0.0107,0.141,101.061,0.214,4,274192,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2024-07-20,2,A Bar Song (Tipsy),Shaboozey,0.722,0.709,-4.95,0.0273,0.0633,0.0804,81.012,0.604,4,171292,['pop rap']
2024-07-20,3,I Had Some Help,Post Malone Featuring Morgan Wallen,0.638,0.855,-4.86,0.0264,0.00757,0.245,127.986,0.731,4,178206,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2024-07-20,4,Million Dollar Baby,Tommy Richman,0.852,0.697,-5.52,0.0439,0.0973,0.0678,138.029,0.919,4,155152,['chill abstract hip hop']
2024-07-20,5,Espresso,Sabrina Carpenter,0.701,0.76,-5.478,0.0285,0.107,0.185,103.969,0.69,4,175459,['pop']
2024-07-20,6,Please Please Please,Sabrina Carpenter,0.669,0.586,-6.073,0.054,0.274,0.104,107.071,0.579,4,186365,['pop']
2024-07-20,7,Lies Lies Lies,Morgan Wallen,0.486,0.702,-5.758,0.0298,0.239,0.0912,81.053,0.382,4,198069,['contemporary country']
2024-07-20,8,Too Sweet,Hozier,0.741,0.62,-5.505,0.0412,0.0295,0.0398,117.038,0.934,4,251424,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']"
